id,c_colonia,c_codigopostal,descripcion
catalogo_colonias6754,0019,98612,Rinconada del Edén
catalogo_colonias6755,0019,98666,San Isidro
catalogo_colonias6756,0020,20020,Villas de San Francisco
catalogo_colonias6757,0020,20909,Valle de Margaritas
catalogo_colonias6758,0020,21060,Constituyentes
catalogo_colonias6759,0020,22930,Cachanilla
catalogo_colonias6760,0020,23018,Reforma II
catalogo_colonias6761,0020,24020,San Joaquín
catalogo_colonias6762,0020,24207,Río Blanco
catalogo_colonias6763,0020,24333,El Capulín
catalogo_colonias6764,0020,24368,Herradero
catalogo_colonias6765,0020,25019,Conquistadores
catalogo_colonias6766,0020,26513,El Campamento
catalogo_colonias6767,0020,27107,Andares
catalogo_colonias6768,0020,28017,Bugambilias
catalogo_colonias6769,0020,28219,Conjunto Primaveras
catalogo_colonias6770,0020,29010,Renovación
catalogo_colonias6771,0020,29336,Monte Bonito
catalogo_colonias6772,0020,29902,Francisco Villa
catalogo_colonias6773,0020,29952,Taniperla
catalogo_colonias6774,0020,30172,Santa Ana el Primor
catalogo_colonias6775,0020,30540,Las Anonas
catalogo_colonias6776,0020,31313,Paseo de los Leones
catalogo_colonias6777,0020,32594,Boca del Río
catalogo_colonias6778,0020,32945,La Chiripa
catalogo_colonias6779,0020,33633,Tres Hermanos
catalogo_colonias6780,0020,33944,El Manantial
catalogo_colonias6781,0020,34020,Benjamín Méndez
catalogo_colonias6782,0020,36089,Nuevo Guanajuato
catalogo_colonias6783,0020,36494,Chupadero
catalogo_colonias6784,0020,36670,Pontevedra
catalogo_colonias6785,0020,36997,San Cristóbal de Ayala
catalogo_colonias6786,0020,37295,Fuentes del Valle
catalogo_colonias6787,0020,37606,Cerrito de los Hernández
catalogo_colonias6788,0020,37804,El Mirador
catalogo_colonias6789,0020,37876,Cuatro Esquinas
catalogo_colonias6790,0020,37925,El Maguey Blanco
catalogo_colonias6791,0020,37967,San Vicente
catalogo_colonias6792,0020,38016,Puesta del Sol
catalogo_colonias6793,0020,38257,El Zapote (La Nopalera)
catalogo_colonias6794,0020,38488,San Antonio
catalogo_colonias6795,0020,38496,Estación de Cortazar
catalogo_colonias6796,0020,38796,Rancho el Moral (Fernando Ríos)
catalogo_colonias6797,0020,39010,Santa Fe
catalogo_colonias6798,0020,42015,Asta Bandera
catalogo_colonias6799,0020,42182,El Huizachal
catalogo_colonias6800,0020,44200,El Santuario
catalogo_colonias6801,0020,45200,Villas de Santa Lucía
catalogo_colonias6802,0020,45406,Jacarandas
catalogo_colonias6803,0020,45640,El Cortijo
catalogo_colonias6804,0020,46022,El Cedro
catalogo_colonias6805,0020,46063,El Venado
catalogo_colonias6806,0020,46114,La Boquilla
catalogo_colonias6807,0020,51340,Rincón de San Andrés
catalogo_colonias6808,0020,51587,El Llano
catalogo_colonias6809,0020,56509,Conjunto la Paz
catalogo_colonias6810,0020,58330,Jardín de la Montaña
catalogo_colonias6811,0020,58436,Kutzaro
catalogo_colonias6812,0020,58499,Coronillas
catalogo_colonias6813,0020,58763,El Cerrito
catalogo_colonias6814,0020,58887,El Zapote
catalogo_colonias6815,0020,58964,La Joya
catalogo_colonias6816,0020,58977,La Herradura
catalogo_colonias6817,0020,58983,Ojo de Agua Chico (Ojo de Agua Chiquito)
catalogo_colonias6818,0020,59100,Lomas del Valle Uno
catalogo_colonias6819,0020,59168,Cerrito de los Puercos
catalogo_colonias6820,0020,59373,Tecnológico
catalogo_colonias6821,0020,59577,Tumbiscato
catalogo_colonias6822,0020,60284,Emiliano Zapata
catalogo_colonias6823,0020,60295,El Bosque
catalogo_colonias6824,0020,60376,Ampliación los Manantiales
catalogo_colonias6825,0020,60440,Los Fresnitos
catalogo_colonias6826,0020,60490,Santo Santiago
catalogo_colonias6827,0020,60554,Canoítas
catalogo_colonias6828,0020,60714,Galeana
catalogo_colonias6829,0020,60765,El Marfil
catalogo_colonias6830,0020,60806,La Mojonera
catalogo_colonias6831,0020,60828,El Derrumbadero
catalogo_colonias6832,0020,60840,Moreno Figueroa
catalogo_colonias6833,0020,60874,Barranca del Cuasuchil
catalogo_colonias6834,0020,60914,El Paraíso
catalogo_colonias6835,0020,60980,Emiliano Zapata
catalogo_colonias6836,0020,61014,Ex-Hacienda la Paz
catalogo_colonias6837,0020,61246,Agua Azul
catalogo_colonias6838,0020,61273,El Aguaje (Cuartel Aguaje)
catalogo_colonias6839,0020,61284,Concharrás
catalogo_colonias6840,0020,61295,La Lagunita
catalogo_colonias6841,0020,61312,Entrada a las Mesas (El Zapote)
catalogo_colonias6842,0020,61355,El Anono Chino
catalogo_colonias6843,0020,61377,El Añil
catalogo_colonias6844,0020,61416,Primera Manzana de Nicolás Romero (Los Mimbres)
catalogo_colonias6845,0020,61434,El Salitre
catalogo_colonias6846,0020,61467,La Cantera
catalogo_colonias6847,0020,61483,El Barro
catalogo_colonias6848,0020,61529,El Derrumbadero
catalogo_colonias6849,0020,61550,Cerrillal
catalogo_colonias6850,0020,61583,Las Ceibillas
catalogo_colonias6851,0020,61597,El Paso
catalogo_colonias6852,0020,61677,San Juan Tecario
catalogo_colonias6853,0020,61698,Barbechitos
catalogo_colonias6854,0020,61745,La Desviación (La Desviación de Casilda)
catalogo_colonias6855,0020,61753,San Juan
catalogo_colonias6856,0020,61803,Chapa Viejo
catalogo_colonias6857,0020,61830,Ramírez
catalogo_colonias6858,0020,61895,El Salitrillo
catalogo_colonias6859,0020,61904,El Palmar
catalogo_colonias6860,0020,61924,El Aguacate
catalogo_colonias6861,0020,61970,El Ancón
catalogo_colonias6862,0020,61997,La Magueyera (Barrio de las Flores)
catalogo_colonias6863,0020,62050,Benito Juárez (Centro)
catalogo_colonias6864,0020,63403,Las Higueras
catalogo_colonias6865,0020,63557,El Papalote
catalogo_colonias6866,0020,63596,Las Palomas
catalogo_colonias6867,0020,63702,Alto
catalogo_colonias6868,0020,63732,Flamingos
catalogo_colonias6869,0020,64049,Exseminario
catalogo_colonias6870,0020,66003,Praderas de Lincoln
catalogo_colonias6871,0020,66647,Bosque Boreal
catalogo_colonias6872,0020,68010,Sauces
catalogo_colonias6873,0020,69008,San Nicolás Tabernillas
catalogo_colonias6874,0020,70403,La Primavera
catalogo_colonias6875,0020,71233,20 de Noviembre
catalogo_colonias6876,0020,71307,Chamizal
catalogo_colonias6877,0020,71368,El Vidrio
catalogo_colonias6878,0020,71372,Morelos
catalogo_colonias6879,0020,71382,Río Santiago
catalogo_colonias6880,0020,71387,La Independencia
catalogo_colonias6881,0020,71399,La Mesa
catalogo_colonias6882,0020,71406,Rancho Quemado
catalogo_colonias6883,0020,71413,El Obispo
catalogo_colonias6884,0020,72020,San José Cuatro Caminos
catalogo_colonias6885,0020,76020,Jardines de Querétaro
catalogo_colonias6886,0020,76570,San José Carrizal
catalogo_colonias6887,0020,76618,El Puertecito (Zapote de los Uribe)
catalogo_colonias6888,0020,76665,El Cerrito
catalogo_colonias6889,0020,76814,Ampliación la Loma
catalogo_colonias6890,0020,76913,Vanegas
catalogo_colonias6891,0020,76998,El Sauz
catalogo_colonias6892,0020,77016,Martínez Ross
catalogo_colonias6893,0020,77517,"Villas del Mar ""Plus"""
catalogo_colonias6894,0020,78040,Hidalgo
catalogo_colonias6895,0020,78473,El Arbolito
catalogo_colonias6896,0020,78530,El Consuelo
catalogo_colonias6897,0020,78566,El Jordán
catalogo_colonias6898,0020,78895,El Paisano
catalogo_colonias6899,0020,78936,El Charquito
catalogo_colonias6900,0020,79050,Lomas del Mirador
catalogo_colonias6901,0020,79373,La Casa de la Piedra
catalogo_colonias6902,0020,79393,El Derramadero
catalogo_colonias6903,0020,79677,Gabriel Martínez Segura
catalogo_colonias6904,0020,79697,El Charco del Venado
catalogo_colonias6905,0020,80014,Buena Vista
catalogo_colonias6906,0020,80606,Las Calabazas
catalogo_colonias6907,0020,80774,Los Mimbres de Quiroz
catalogo_colonias6908,0020,80875,Los Chinos
catalogo_colonias6909,0020,81101,Las Moritas
catalogo_colonias6910,0020,81530,El Alto
catalogo_colonias6911,0020,81635,El Ebanito
catalogo_colonias6912,0020,81717,El Rancho
catalogo_colonias6913,0020,82613,El Sesteadero
catalogo_colonias6914,0020,82758,Crucero de la Cruz
catalogo_colonias6915,0020,82923,Rincón del Chilar
catalogo_colonias6916,0020,83050,El Ranchito
catalogo_colonias6917,0020,83393,Los Chinos de Abajo (El Pocito)
catalogo_colonias6918,0020,83515,El Bordo
catalogo_colonias6919,0020,84195,Parcela Delgado
catalogo_colonias6920,0020,84325,Carretillas
catalogo_colonias6921,0020,84395,El Medio
catalogo_colonias6922,0020,84516,Las Hornillas
catalogo_colonias6923,0020,85287,Luis Donaldo Colosio
catalogo_colonias6924,0020,85423,Villa Zarina
catalogo_colonias6925,0020,85524,La Casita de Campo
catalogo_colonias6926,0020,86020,El Recreo
catalogo_colonias6927,0020,86238,Chicozapote
catalogo_colonias6928,0020,86547,5 de Mayo
catalogo_colonias6929,0020,87019,Burócratas Municipales II
catalogo_colonias6930,0020,88285,Parque Industrial Oradel
catalogo_colonias6931,0020,90287,Ramón Contreras
catalogo_colonias6932,0020,91017,Rafael Hernández Ochoa
catalogo_colonias6933,0020,94363,Santa María de Guadalupe
catalogo_colonias6934,0020,95086,Manantiales de los Altos
catalogo_colonias6935,0020,95348,La Herradura
catalogo_colonias6936,0020,95423,El Roble
catalogo_colonias6937,0020,95479,Bodeguillas
catalogo_colonias6938,0020,95623,Arroyo San Pedro
catalogo_colonias6939,0020,95679,Las Flores
catalogo_colonias6940,0020,96944,General Ignacio Zaragoza (Las Quinientas)
catalogo_colonias6941,0020,96997,El Rincón
catalogo_colonias6942,0020,97080,La Huerta
catalogo_colonias6943,0020,97370,La Ceiba
catalogo_colonias6944,0020,98040,Lázaro Cárdenas
catalogo_colonias6945,0020,98513,Las Amarradas (Hilario Alvarado Medina)
catalogo_colonias6946,0020,98604,Nuevo Mercurio
catalogo_colonias6947,0020,98666,Corralillo
catalogo_colonias6948,0021,20029,Villas de La Universidad
catalogo_colonias6949,0021,20909,Saturnino Herran
catalogo_colonias6950,0021,21060,Josué Molina
catalogo_colonias6951,0021,22890,Valle Dorado Sección Lagos
catalogo_colonias6952,0021,24020,Santa Lucia
catalogo_colonias6953,0021,24204,Rivera de la Viuda
catalogo_colonias6954,0021,24345,El Cayuco
catalogo_colonias6955,0021,24357,Ignacio Magdaleno
catalogo_colonias6956,0021,25020,Provivienda
catalogo_colonias6957,0021,26510,El Consuelo
catalogo_colonias6958,0021,27277,Campiñas Romanas
catalogo_colonias6959,0021,28017,Colinas de Santa Bárbara
catalogo_colonias6960,0021,28239,Lomas de Gregorio Figueroa
catalogo_colonias6961,0021,29010,Villa San Marcos
catalogo_colonias6962,0021,29329,Chiotic
catalogo_colonias6963,0021,29902,Guadalupe
catalogo_colonias6964,0021,29938,El Prado Pacayal
catalogo_colonias6965,0021,30172,Santa Rita el Vergel
catalogo_colonias6966,0021,31150,Pedregal del Real
catalogo_colonias6967,0021,32563,Bosques Residencial
catalogo_colonias6968,0021,32945,La Otra Banda
catalogo_colonias6969,0021,33637,Tres Marías
catalogo_colonias6970,0021,33950,El Milagro
catalogo_colonias6971,0021,34020,Guadalupe
catalogo_colonias6972,0021,36090,Pastita
catalogo_colonias6973,0021,36484,Colonias de San Isidro
catalogo_colonias6974,0021,36633,Bellas Artes
catalogo_colonias6975,0021,36998,Zapotito de Mancilla
catalogo_colonias6976,0021,37109,Villas del Pedregal
catalogo_colonias6977,0021,37606,San Antonio (San Antonio de Jesús María)
catalogo_colonias6978,0021,37806,Fracción Ejido Dolores
catalogo_colonias6979,0021,37876,Doña Santos
catalogo_colonias6980,0021,37923,El Mezquital
catalogo_colonias6981,0021,37967,Santa Cruz
catalogo_colonias6982,0021,38115,Palma Mayorca
catalogo_colonias6983,0021,38255,Encinillas Segunda Fracción
catalogo_colonias6984,0021,38487,San Martín
catalogo_colonias6985,0021,38495,Flores Mendoza (Segunda Fracción San Ignacio)
catalogo_colonias6986,0021,38797,Rancho Escondido
catalogo_colonias6987,0021,39010,Sedue
catalogo_colonias6988,0021,42015,El Porvenir
catalogo_colonias6989,0021,42184,Campestre Villas del Álamo (FOVISSSTE)
catalogo_colonias6990,0021,44200,Capilla de Jesús
catalogo_colonias6991,0021,45200,Vistas de Tesistán
catalogo_colonias6992,0021,45406,Rinconada Paraíso
catalogo_colonias6993,0021,45654,Belcanto
catalogo_colonias6994,0021,46029,El Sabino
catalogo_colonias6995,0021,46070,Guamuchilillo
catalogo_colonias6996,0021,46127,La Ciénega de los Márquez (La Ciénega)
catalogo_colonias6997,0021,51345,El Varal
catalogo_colonias6998,0021,51578,El Mango
catalogo_colonias6999,0021,58350,Lartesi
catalogo_colonias7000,0021,58423,Tzirandangatzio
catalogo_colonias7001,0021,58487,Cuacurio de los Yanes
catalogo_colonias7002,0021,58763,Las Ranas
catalogo_colonias7003,0021,58880,Villa Natura
catalogo_colonias7004,0021,58957,La Joya (Joya de los Capulines)
catalogo_colonias7005,0021,58973,La Soledad
catalogo_colonias7006,0021,58983,Ojo de Agua Grande
catalogo_colonias7007,0021,59100,Campestre la Presa
catalogo_colonias7008,0021,59167,Cerrito de Pescadores (El Tepetate)
catalogo_colonias7009,0021,59386,Lienzo Charro
catalogo_colonias7010,0021,60282,El Padre
catalogo_colonias7011,0021,60294,Parangüitiro
catalogo_colonias7012,0021,60376,Manantiales
catalogo_colonias7013,0021,60440,Los Fresnos
catalogo_colonias7014,0021,60490,Viveros
catalogo_colonias7015,0021,60564,Colomo del Bule
catalogo_colonias7016,0021,60736,La Alberca
catalogo_colonias7017,0021,60793,El Semental
catalogo_colonias7018,0021,60814,La Peña
catalogo_colonias7019,0021,60824,El Garbanzo
catalogo_colonias7020,0021,60840,Prados Verdes
catalogo_colonias7021,0021,60874,Barranca del Mamey
catalogo_colonias7022,0021,60908,El Parotal
catalogo_colonias7023,0021,60980,Independencia
catalogo_colonias7024,0021,61007,Ex-Hacienda Salitrillo
catalogo_colonias7025,0021,61235,Agua Bendita
catalogo_colonias7026,0021,61275,El Bordo (Los Carrillos)
catalogo_colonias7027,0021,61285,Cristo Rey
catalogo_colonias7028,0021,61295,La Loma
catalogo_colonias7029,0021,61312,Los Girasoles
catalogo_colonias7030,0021,61344,El Banco
catalogo_colonias7031,0021,61396,El Aguacate
catalogo_colonias7032,0021,61416,Segunda Manzana de Nicolás Romero (Cañada del Muer
catalogo_colonias7033,0021,61446,El Salitre
catalogo_colonias7034,0021,61455,La Ciénega
catalogo_colonias7035,0021,61473,El Carrizo
catalogo_colonias7036,0021,61539,El Escobal (Tercera Manzana de San Miguel)
catalogo_colonias7037,0021,61550,Cimientillos
catalogo_colonias7038,0021,61578,Las Mesitas
catalogo_colonias7039,0021,61592,El Plátano
catalogo_colonias7040,0021,61677,San Rafael Tecario (El Poblado)
catalogo_colonias7041,0021,61696,Barranca Honda
catalogo_colonias7042,0021,61732,Las Cuatas
catalogo_colonias7043,0021,61756,Tierras Coloradas
catalogo_colonias7044,0021,61816,Choro
catalogo_colonias7045,0021,61830,Veronica López
catalogo_colonias7046,0021,61896,El Tarepe
catalogo_colonias7047,0021,61913,El Palmito
catalogo_colonias7048,0021,61929,El Aguacate
catalogo_colonias7049,0021,61957,El Anono
catalogo_colonias7050,0021,61996,La Quiringucua
catalogo_colonias7051,0021,62050,Las Palmas
catalogo_colonias7052,0021,63035,Jardines del Valle
catalogo_colonias7053,0021,63407,El Duraznito
catalogo_colonias7054,0021,63570,La Guinea
catalogo_colonias7055,0021,63596,La Mesa
catalogo_colonias7056,0021,63705,Santa Ana
catalogo_colonias7057,0021,63739,El Carrizo
catalogo_colonias7058,0021,64050,Jardín
catalogo_colonias7059,0021,66003,Privadas de Lincoln
catalogo_colonias7060,0021,66610,Los Murales
catalogo_colonias7061,0021,68016,Vista Hermosa
catalogo_colonias7062,0021,69009,Señor de los Corazones
catalogo_colonias7063,0021,70404,Las Palmas
catalogo_colonias7064,0021,71233,La Florida
catalogo_colonias7065,0021,71306,Culebrón
catalogo_colonias7066,0021,71368,El Zapote
catalogo_colonias7067,0021,71374,Ocote
catalogo_colonias7068,0021,71382,Río Tigre
catalogo_colonias7069,0021,71388,La Lucerna
catalogo_colonias7070,0021,71399,La Pitiona
catalogo_colonias7071,0021,71407,Reyes Zárate Ibáñez
catalogo_colonias7072,0021,71415,El Pescador
catalogo_colonias7073,0021,72029,San Rafael Poniente
catalogo_colonias7074,0021,76020,La Cruz
catalogo_colonias7075,0021,76575,El Baratillo
catalogo_colonias7076,0021,76618,Laguna de Álvarez
catalogo_colonias7077,0021,76693,San José de los Trejo (Las Adelitas)
catalogo_colonias7078,0021,76843,San Martín
catalogo_colonias7079,0021,76910,San Jerónimo
catalogo_colonias7080,0021,76964,Puerta del Tepozán
catalogo_colonias7081,0021,77017,Ley Federal de Agua
catalogo_colonias7082,0021,77519,Monte Real
catalogo_colonias7083,0021,78040,Rinconada de Santiago
catalogo_colonias7084,0021,78467,El Bravo
catalogo_colonias7085,0021,78536,El Espíritu
catalogo_colonias7086,0021,78566,El Magueyal
catalogo_colonias7087,0021,78885,El Plan
catalogo_colonias7088,0021,78934,El Clérigo (Miguel Rivera Banderas)
catalogo_colonias7089,0021,79083,Morales
catalogo_colonias7090,0021,79370,La Cieneguita
catalogo_colonias7091,0021,79396,El Duraznillo
catalogo_colonias7092,0021,79677,Huerta de Alfredo Martínez
catalogo_colonias7093,0021,79696,El Chupadero
catalogo_colonias7094,0021,80014,Rosario Uzarraga
catalogo_colonias7095,0021,80636,La Calera
catalogo_colonias7096,0021,80754,Palmar de los Ceballos
catalogo_colonias7097,0021,80853,El Encinal
catalogo_colonias7098,0021,81101,Agua Blanca
catalogo_colonias7099,0021,81525,El Guayacán
catalogo_colonias7100,0021,81639,Juan de la Barrera Número Dos
catalogo_colonias7101,0021,81764,El Cojinillo
catalogo_colonias7102,0021,82613,El Pueblito
catalogo_colonias7103,0021,82764,La Papalota
catalogo_colonias7104,0021,82925,Piedras Negras (Piedras Prietas Guasimillas)
catalogo_colonias7105,0021,83060,Los Naranjos
catalogo_colonias7106,0021,83393,Los Chinos de Arriba
catalogo_colonias7107,0021,83516,Pozas de Arvizu (La Reserva)
catalogo_colonias7108,0021,84195,Parcela Escolar
catalogo_colonias7109,0021,84325,Cerro Blanco
catalogo_colonias7110,0021,84393,El Molino
catalogo_colonias7111,0021,84513,Las Reynas
catalogo_colonias7112,0021,85280,Nueva Reubicación
catalogo_colonias7113,0021,85507,Adolfo de la Huerta
catalogo_colonias7114,0021,85536,La Choya Dos
catalogo_colonias7115,0021,86020,Framboyanes
catalogo_colonias7116,0021,86246,Libertad 2da. Sección
catalogo_colonias7117,0021,86490,El Carmen
catalogo_colonias7118,0021,88177,Praderas del Mezquital
catalogo_colonias7119,0021,90100,El Mirador
catalogo_colonias7120,0021,90288,Jagüey Seco
catalogo_colonias7121,0021,95080,Maravillas (Los Quiaguas)
catalogo_colonias7122,0021,95346,La Loma
catalogo_colonias7123,0021,95423,El Saladero
catalogo_colonias7124,0021,95468,Buenos Aires
catalogo_colonias7125,0021,95628,Nuevo Raya Caracol (Zanja Seca)
catalogo_colonias7126,0021,96998,Rafael Murillo Vidal
catalogo_colonias7127,0021,97088,Santa Cecilia
catalogo_colonias7128,0021,97370,Pedregales del Oriente
catalogo_colonias7129,0021,98040,Lomas de La Soledad
catalogo_colonias7130,0021,98513,Nueva Colonia Francisco I. Madero
catalogo_colonias7131,0021,98604,Valle de los Encinos
catalogo_colonias7132,0021,98667,Santa Cruz de Sierra Fría
catalogo_colonias7133,0022,01080,Progreso Tizapan
catalogo_colonias7134,0022,20030,El Sol
catalogo_colonias7135,0022,20909,Los Vázquez
catalogo_colonias7136,0022,21070,Balbuena
catalogo_colonias7137,0022,22785,Chapultepec II Polígono III
