id,clave_identificacion,descripcion,clave_transporte
catalogos_estaciones2778,EF2097,Cumeral,04
catalogos_estaciones2779,EF2098,Imuris,04
catalogos_estaciones2780,EF2099,Pierson,04
catalogos_estaciones2781,EF2100,Magdalena,04
catalogos_estaciones2782,EF2101,Santa Ana,04
catalogos_estaciones2783,EF2102,Llano,04
catalogos_estaciones2784,EF2103,Noria,04
catalogos_estaciones2785,EF2104,Benjamin Hill,04
catalogos_estaciones2786,EF2105,Querosabi,04
catalogos_estaciones2787,EF2106,Camou,04
catalogos_estaciones2788,EF2107,Poza,04
catalogos_estaciones2789,EF2108,Carbo,04
catalogos_estaciones2790,EF2109,Selva,04
catalogos_estaciones2791,EF2110,Pesquería,04
catalogos_estaciones2792,EF2111,Zamora,04
catalogos_estaciones2793,EF2112,Hermosillo,04
catalogos_estaciones2794,EF2113,Ciudad Industrial,04
catalogos_estaciones2795,EF2114,Calera,04
catalogos_estaciones2796,EF2115,Willard,04
catalogos_estaciones2797,EF2116,Vega,04
catalogos_estaciones2798,EF2117,Torres,04
catalogos_estaciones2799,EF2118,Lujan,04
catalogos_estaciones2800,EF2119,Moreno,04
catalogos_estaciones2801,EF2120,Tapia,04
catalogos_estaciones2802,EF2121,Ortiz,04
catalogos_estaciones2803,EF2122,Santa Rosa,04
catalogos_estaciones2804,EF2123,Maytorena,04
catalogos_estaciones2805,EF2124,Empalme,04
catalogos_estaciones2806,EF2125,Piedra,04
catalogos_estaciones2807,EF2126,Guasimas,04
catalogos_estaciones2808,EF2127,Napoli,04
catalogos_estaciones2809,EF2128,Oroz,04
catalogos_estaciones2810,EF2129,Vicam,04
catalogos_estaciones2811,EF2130,Bacum,04
catalogos_estaciones2812,EF2131,Corral,04
catalogos_estaciones2813,EF2132,Esperanza,04
catalogos_estaciones2814,EF2133,Ciudad Obregón,04
catalogos_estaciones2815,EF2134,Velderrain,04
catalogos_estaciones2816,EF2135,Fundición,04
catalogos_estaciones2817,EF2136,Santini,04
catalogos_estaciones2818,EF2137,Margarita,04
catalogos_estaciones2819,EF2138,Navojoa,04
catalogos_estaciones2820,EF2139,Bacabachi,04
catalogos_estaciones2821,EF2140,Masiaca,04
catalogos_estaciones2822,EF2141,Luis,04
catalogos_estaciones2823,EF2142,Don,04
catalogos_estaciones2824,EF2143,Francisco,04
catalogos_estaciones2825,EF2144,Cañedo,04
catalogos_estaciones2826,EF2145,Fenochio,04
catalogos_estaciones2827,EF2146,San Blas,04
catalogos_estaciones2828,EF2147,Sufragio,04
catalogos_estaciones2829,EF2148,Algodón,04
catalogos_estaciones2830,EF2149,Zeferino Paredes,04
catalogos_estaciones2831,EF2150,Naranjo,04
catalogos_estaciones2832,EF2151,Zopilote,04
catalogos_estaciones2833,EF2152,Leon Fonseca,04
catalogos_estaciones2834,EF2153,Bamda,04
catalogos_estaciones2835,EF2154,Capomas,04
catalogos_estaciones2836,EF2155,Guamúchil,04
catalogos_estaciones2837,EF2156,Acatita,04
catalogos_estaciones2838,EF2157,Palón Blancos,04
catalogos_estaciones2839,EF2158,Techa,04
catalogos_estaciones2840,EF2159,Reyes,04
catalogos_estaciones2841,EF2160,Caimanero,04
catalogos_estaciones2842,EF2161,Vitaruto,04
catalogos_estaciones2843,EF2162,Rosales,04
catalogos_estaciones2844,EF2163,Colorada,04
catalogos_estaciones2845,EF2164,Culiacán,04
catalogos_estaciones2846,EF2165,San Rafael,04
catalogos_estaciones2847,EF2166,Costa Rica,04
catalogos_estaciones2848,EF2167,Alhuate,04
catalogos_estaciones2849,EF2168,Quila,04
catalogos_estaciones2850,EF2169,Oso,04
catalogos_estaciones2851,EF2170,Obispo,04
catalogos_estaciones2852,EF2171,Abuya,04
catalogos_estaciones2853,EF2172,Tanques,04
catalogos_estaciones2854,EF2173,La Cruz,04
catalogos_estaciones2855,EF2174,Olaje,04
catalogos_estaciones2856,EF2175,Dimas,04
catalogos_estaciones2857,EF2176,Pozole,04
catalogos_estaciones2858,EF2177,Mármol,04
catalogos_estaciones2859,EF2178,Redo,04
catalogos_estaciones2860,EF2179,Mazatlán,04
catalogos_estaciones2861,EF2180,Presidio,04
catalogos_estaciones2862,EF2181,Labrados,04
catalogos_estaciones2863,EF2182,Matadero,04
catalogos_estaciones2864,EF2183,Rosario,04
catalogos_estaciones2865,EF2184,Astengo,04
catalogos_estaciones2866,EF2185,Escuinapa,04
catalogos_estaciones2867,EF2186,Bacho,04
catalogos_estaciones2868,EF2187,Palmar,04
catalogos_estaciones2869,EF2188,Copales,04
catalogos_estaciones2870,EF2189,Concha,04
catalogos_estaciones2871,EF2190,Acaponeta,04
catalogos_estaciones2872,EF2191,Montaje,04
catalogos_estaciones2873,EF2192,Bonita,04
catalogos_estaciones2874,EF2193,Morada,04
catalogos_estaciones2875,EF2194,Ruiz,04
catalogos_estaciones2876,EF2195,Yago,04
catalogos_estaciones2877,EF2196,Nanchi,04
catalogos_estaciones2878,EF2197,Pani,04
catalogos_estaciones2879,EF2198,Roseta,04
catalogos_estaciones2880,EF2199,Corte,04
catalogos_estaciones2881,EF2200,Mango,04
catalogos_estaciones2882,EF2201,Ignacio Borrego,04
catalogos_estaciones2883,EF2202,Aguirre,04
catalogos_estaciones2884,EF2203,Mora,04
catalogos_estaciones2885,EF2204,Tepic,04
catalogos_estaciones2886,EF2205,Pantanal,04
catalogos_estaciones2887,EF2206,Costilla,04
catalogos_estaciones2888,EF2207,Compostela,04
catalogos_estaciones2889,EF2208,Borbollón,04
catalogos_estaciones2890,EF2209,Cerro Pelón,04
catalogos_estaciones2891,EF2210,Conde,04
catalogos_estaciones2892,EF2211,Valle Verde,04
catalogos_estaciones2893,EF2212,Marquesado,04
catalogos_estaciones2894,EF2213,Ahuacatlan,04
catalogos_estaciones2895,EF2214,Ixtlán,04
catalogos_estaciones2896,EF2215,Gracia,04
catalogos_estaciones2897,EF2216,Barrancas,04
catalogos_estaciones2898,EF2217,Agua Fría,04
catalogos_estaciones2899,EF2218,La Quemada,04
catalogos_estaciones2900,EF2219,Magdalena,04
catalogos_estaciones2901,EF2220,Cuervo,04
catalogos_estaciones2902,EF2221,Tequila,04
catalogos_estaciones2903,EF2222,Amatitan,04
catalogos_estaciones2904,EF2223,Arenal,04
catalogos_estaciones2905,EF2224,La Venta,04
catalogos_estaciones2906,EF2225,Jocotan,04
catalogos_estaciones2907,EF2226,Guadalajara,04
catalogos_estaciones2908,EF2227,Portezuelo,04
catalogos_estaciones2909,EF2228,Mascarera,04
catalogos_estaciones2910,EF2229,Santa Bárbara,04
catalogos_estaciones2911,EF2230,Martinez,04
catalogos_estaciones2912,EF2231,San Lázaro,04
catalogos_estaciones2913,EF2232,Domínguez,04
catalogos_estaciones2914,EF2233,Santa Cruz,04
catalogos_estaciones2915,EF2234,Zorrilla,04
catalogos_estaciones2916,EF2235,La Bota,04
catalogos_estaciones2917,EF2236,Álamo Gordo,04
catalogos_estaciones2918,EF2237,Molina,04
catalogos_estaciones2919,EF2238,Sauceda,04
catalogos_estaciones2920,EF2239,Del Rio,04
catalogos_estaciones2921,EF2240,Villa Verde,04
catalogos_estaciones2922,EF2241,Mina Oro,04
catalogos_estaciones2923,EF2242,Naco,04
catalogos_estaciones2924,EF2243,La Calera,04
catalogos_estaciones2925,EF2244,Cabullona,04
catalogos_estaciones2926,EF2245,Cima,04
catalogos_estaciones2927,EF2246,Elías Calles,04
catalogos_estaciones2928,EF2247,Fronteras,04
catalogos_estaciones2929,EF2248,Cochuta,04
catalogos_estaciones2930,EF2249,Esqueda,04
catalogos_estaciones2931,EF2250,Turicachi,04
catalogos_estaciones2932,EF2251,Vigía,04
catalogos_estaciones2933,EF2252,Calabazas,04
catalogos_estaciones2934,EF2253,El Tajo,04
catalogos_estaciones2935,EF2254,San Nicolás,04
catalogos_estaciones2936,EF2255,Purica,04
catalogos_estaciones2937,EF2256,Hidalgo,04
catalogos_estaciones2938,EF2257,Nacozari,04
catalogos_estaciones2939,EF2258,Cananea,04
catalogos_estaciones2940,EF2259,Agua Prieta,04
catalogos_estaciones2941,EF2260,La Campana,04
catalogos_estaciones2942,EF2261,Guaymas,04
catalogos_estaciones2943,EF2262,Bacobambo,04
catalogos_estaciones2944,EF2263,Etchojoa,04
catalogos_estaciones2945,EF2264,Huatabampo,04
catalogos_estaciones2946,EF2265,Guasave,04
catalogos_estaciones2947,EF2266,Navolato,04
catalogos_estaciones2948,EF2267,El Dorado,04
catalogos_estaciones2949,EF2268,Orendain,04
catalogos_estaciones2950,EF2269,Tala,04
catalogos_estaciones2951,EF2270,Refugio,04
catalogos_estaciones2952,EF2271,Cuicillos,04
catalogos_estaciones2953,EF2272,La Vega,04
catalogos_estaciones2954,EF2273,Matute,04
catalogos_estaciones2955,EF2274,Ameca,04
catalogos_estaciones2956,EF2275,Amarillo,04
catalogos_estaciones2957,EF2276,Carmen,04
catalogos_estaciones2958,EF2277,Portes Gil,04
catalogos_estaciones2959,EF2278,Ahualulco,04
catalogos_estaciones2960,EF2279,La Calabaza,04
catalogos_estaciones2961,EF2280,Etzatlan,04
catalogos_estaciones2962,EF2281,Pascualitos,04
catalogos_estaciones2963,EF2282,Cerro Prieto,04
catalogos_estaciones2964,EF2283,Delta,04
catalogos_estaciones2965,EF2284,Victoria,04
catalogos_estaciones2966,EF2285,Rio Colorado,04
catalogos_estaciones2967,EF2286,Coahuila,04
catalogos_estaciones2968,EF2287,Riito,04
catalogos_estaciones2969,EF2288,El Doctor,04
catalogos_estaciones2970,EF2289,Los Pioneros,04
catalogos_estaciones2971,EF2290,Sanchez Islas,04
catalogos_estaciones2972,EF2291,Torres Burciga,04
catalogos_estaciones2973,EF2292,Lopez Collada,04
catalogos_estaciones2974,EF2293,Gustavo Sotelo,04
catalogos_estaciones2975,EF2294,Puerto Perasco,04
catalogos_estaciones2976,EF2295,Irigoyen,04
catalogos_estaciones2977,EF2296,Almejas,04
catalogos_estaciones2978,EF2297,El Sahuaro,04
catalogos_estaciones2979,EF2298,Las Enchilayas,04
catalogos_estaciones2980,EF2299,El Coyote,04
catalogos_estaciones2981,EF2300,Los Sapos,04
catalogos_estaciones2982,EF2301,Caborca,04
catalogos_estaciones2983,EF2302,Pitiquito,04
catalogos_estaciones2984,EF2303,La Ventana,04
catalogos_estaciones2985,EF2304,La Verbena,04
catalogos_estaciones2986,EF2305,La Pera,04
catalogos_estaciones2987,EF2306,Trincheras,04
catalogos_estaciones2988,EF2307,Ruiz Díaz,04
catalogos_estaciones2989,EF2308,Benjamin Hill,04
catalogos_estaciones2990,EF2309,Mexicali,04
catalogos_estaciones2991,EF2310,Tijuana,04
catalogos_estaciones2992,EF2311,Agua Caliente,04
catalogos_estaciones2993,EF2312,Garcia,04
catalogos_estaciones2994,EF2313,Matanuco,04
catalogos_estaciones2995,EF2314,Redondo,04
catalogos_estaciones2996,EF2315,Tecate,04
catalogos_estaciones2997,EF2316,San Vicente,04
catalogos_estaciones2998,EF2317,Cuautlalpan,04
catalogos_estaciones2999,EF2318,General Gomez,04
catalogos_estaciones3000,EF2319,Chapingo,04
catalogos_estaciones3001,EF2320,Texcoco,04
catalogos_estaciones3002,EF2321,San Andrés,04
catalogos_estaciones3003,EF2322,Robles,04
catalogos_estaciones3004,EF2323,Azteca,04
catalogos_estaciones3005,EF2324,Chipiltepec,04
catalogos_estaciones3006,EF2325,Xometla,04
catalogos_estaciones3007,EF2326,Antonio,04
catalogos_estaciones3008,EF2327,Pirámides,04
catalogos_estaciones3009,EF2328,Metepec,04
catalogos_estaciones3010,EF2329,Oxtotipac,04
catalogos_estaciones3011,EF2330,Otumba,04
catalogos_estaciones3012,EF2331,El Magueyal,04
catalogos_estaciones3013,EF2332,Aguatepec,04
catalogos_estaciones3014,EF2333,Campero,04
catalogos_estaciones3015,EF2334,Jaltepec,04
catalogos_estaciones3016,EF2335,Santa Clara,04
catalogos_estaciones3017,EF2336,Mal País,04
catalogos_estaciones3018,EF2337,San Lorenzo,04
catalogos_estaciones3019,EF2338,Veloz,04
catalogos_estaciones3020,EF2339,Iturbe,04
catalogos_estaciones3021,EF2340,La Luz,04
catalogos_estaciones3022,EF2341,Sanz,04
catalogos_estaciones3023,EF2342,La Trasquila,04
catalogos_estaciones3024,EF2343,Mena,04
catalogos_estaciones3025,EF2344,Xicoténcatl,04
catalogos_estaciones3026,EF2345,Velasco,04
catalogos_estaciones3027,EF2346,Kiumicho,04
catalogos_estaciones3028,EF2347,Tecoac,04
catalogos_estaciones3029,EF2348,Santo Domingo,04
catalogos_estaciones3030,EF2349,Cerón,04
catalogos_estaciones3031,EF2350,Mazarraza,04
catalogos_estaciones3032,EF2351,Vega,04
catalogos_estaciones3033,EF2352,Oriental,04
catalogos_estaciones3034,EF2353,Varela,04
catalogos_estaciones3035,EF2354,Titipanapa,04
catalogos_estaciones3036,EF2355,Tepeyahualco,04
catalogos_estaciones3037,EF2356,Pizarro,04
catalogos_estaciones3038,EF2357,Artesiano,04
catalogos_estaciones3039,EF2358,Totalco,04
catalogos_estaciones3040,EF2359,Perote,04
catalogos_estaciones3041,EF2360,Rubín,04
catalogos_estaciones3042,EF2361,Cruz Blanca,04
catalogos_estaciones3043,EF2362,Las Vigas,04
catalogos_estaciones3044,EF2363,David. S Alonso,04
catalogos_estaciones3045,EF2364,Loma de Tablas,04
catalogos_estaciones3046,EF2365,Negro,04
catalogos_estaciones3047,EF2366,Cruz Verde,04
catalogos_estaciones3048,EF2367,Jilotepec,04
catalogos_estaciones3049,EF2368,San Miguel,04
catalogos_estaciones3050,EF2369,Demesa,04
catalogos_estaciones3051,EF2370,Banderilla,04
catalogos_estaciones3052,EF2371,Jalapa,04
catalogos_estaciones3053,EF2372,Los Berros,04
catalogos_estaciones3054,EF2373,Pacho,04
catalogos_estaciones3055,EF2374,Roma,04
catalogos_estaciones3056,EF2375,Alborada,04
catalogos_estaciones3057,EF2376,El Chico,04
catalogos_estaciones3058,EF2377,Chavarrillo,04
catalogos_estaciones3059,EF2378,Palman,04
catalogos_estaciones3060,EF2379,Souter,04
catalogos_estaciones3061,EF2380,Apazapam,04
catalogos_estaciones3062,EF2381,Tigrillos,04
catalogos_estaciones3063,EF2382,El Carrizal,04
catalogos_estaciones3064,EF2383,Los Ídolos,04
catalogos_estaciones3065,EF2384,Tamarindo,04
catalogos_estaciones3066,EF2385,Chichicaxtle,04
catalogos_estaciones3067,EF2386,Guayabal,04
catalogos_estaciones3068,EF2387,Paso de Varas,04
catalogos_estaciones3069,EF2388,Cardel,04
catalogos_estaciones3070,EF2389,Salmoral,04
catalogos_estaciones3071,EF2390,La Posta,04
catalogos_estaciones3072,EF2391,Antigua,04
catalogos_estaciones3073,EF2392,Pureza,04
catalogos_estaciones3074,EF2393,Matillo,04
catalogos_estaciones3075,EF2394,Loma de Iguana,04
catalogos_estaciones3076,EF2395,Vargas,04
catalogos_estaciones3077,EF2396,Santa Fe,04
catalogos_estaciones3078,EF2397,Tamsa,04
catalogos_estaciones3079,EF2398,Veracruz,04
catalogos_estaciones3080,EF2399,Veracruz,04
catalogos_estaciones3081,EF2400,Calpulalpan,04
catalogos_estaciones3082,EF2401,Mazapa,04
catalogos_estaciones3083,EF2402,Tepuente,04
catalogos_estaciones3084,EF2403,Nanacamilpa,04
catalogos_estaciones3085,EF2404,Arroyo,04
catalogos_estaciones3086,EF2405,Contadero,04
catalogos_estaciones3087,EF2406,Lagunitas,04
catalogos_estaciones3088,EF2407,Dolores,04
catalogos_estaciones3089,EF2408,Tláloc,04
catalogos_estaciones3090,EF2409,San Martin,04
catalogos_estaciones3091,EF2410,Baltazar,04
catalogos_estaciones3092,EF2411,Moyotzingo,04
catalogos_estaciones3093,EF2412,La Posta,04
catalogos_estaciones3094,EF2413,Analco,04
catalogos_estaciones3095,EF2414,Xoxtla,04
catalogos_estaciones3096,EF2415,Zoquiapan,04
catalogos_estaciones3097,EF2416,Coronango,04
catalogos_estaciones3098,EF2417,Santa Clara,04
catalogos_estaciones3099,EF2418,Los Arcos,04
catalogos_estaciones3100,EF2419,La Unión,04
catalogos_estaciones3101,EF2420,Puebla,04
catalogos_estaciones3102,EF2421,Amalucan,04
catalogos_estaciones3103,EF2422,Signoret,04
catalogos_estaciones3104,EF2423,Amozoc,04
catalogos_estaciones3105,EF2424,Tepatlaxco,04
catalogos_estaciones3106,EF2425,Acajete,04
catalogos_estaciones3107,EF2426,Los Pinales,04
catalogos_estaciones3108,EF2427,Citlaltepec,04
catalogos_estaciones3109,EF2428,Ixtenco,04
catalogos_estaciones3110,EF2429,Jara,04
catalogos_estaciones3111,EF2430,Grajales,04
catalogos_estaciones3112,EF2431,Chiapa,04
catalogos_estaciones3113,EF2432,Sebma,04
catalogos_estaciones3114,EF2433,Manantiales,04
catalogos_estaciones3115,EF2434,Vicencio,04
catalogos_estaciones3116,EF2435,Carmela,04
catalogos_estaciones3117,EF2436,Carcara,04
catalogos_estaciones3118,EF2437,Cholula,04
catalogos_estaciones3119,EF2438,Tehuiloyoca,04
catalogos_estaciones3120,EF2439,Maria,04
catalogos_estaciones3121,EF2440,Tecuanipan,04
catalogos_estaciones3122,EF2441,Frailes,04
catalogos_estaciones3123,EF2442,San Martin Tlamapa,04
catalogos_estaciones3124,EF2443,Tlamapa,04
catalogos_estaciones3125,EF2444,Molinos,04
catalogos_estaciones3126,EF2445,Portezuelo,04
catalogos_estaciones3127,EF2446,Totometla de Juárez,04
catalogos_estaciones3128,EF2447,San Agustín Huixaxtla,04
catalogos_estaciones3129,EF2448,San Félix,04
catalogos_estaciones3130,EF2449,Tejaluca,04
catalogos_estaciones3131,EF2450,Atlixco,04
catalogos_estaciones3132,EF2451,Gavana,04
catalogos_estaciones3133,EF2452,Tronconal,04
catalogos_estaciones3134,EF2453,Champusco,04
catalogos_estaciones3135,EF2454,Teyuca,04
catalogos_estaciones3136,EF2455,Teruel,04
catalogos_estaciones3137,EF2456,Tepeojura,04
catalogos_estaciones3138,EF2457,La Balarza,04
catalogos_estaciones3139,EF2458,Carales,04
catalogos_estaciones3140,EF2459,Matamores,04
catalogos_estaciones3141,EF2460,Mier,04
catalogos_estaciones3142,EF2461,Zoloquiapa,04
catalogos_estaciones3143,EF2462,Colon,04
catalogos_estaciones3144,EF2463,Chietla,04
catalogos_estaciones3145,EF2464,Atencingo,04
catalogos_estaciones3146,EF2465,Ahuehuetzingo,04
catalogos_estaciones3147,EF2466,Lagunillas,04
catalogos_estaciones3148,EF2467,Órgano,04
catalogos_estaciones3149,EF2468,Axochiapan,04
catalogos_estaciones3150,EF2469,San Cosme,04
catalogos_estaciones3151,EF2470,Coayuca,04
catalogos_estaciones3152,EF2471,Atlacahualoya,04
catalogos_estaciones3153,EF2472,Loyola,04
catalogos_estaciones3154,EF2473,Garcia,04
catalogos_estaciones3155,EF2474,Atotonilco,04
catalogos_estaciones3156,EF2475,Productora Nacional,04
catalogos_estaciones3157,EF2476,Xalostoc,04
catalogos_estaciones3158,EF2477,San Juan de Aragón,04
catalogos_estaciones3159,EF2478,Xochiaca,04
catalogos_estaciones3160,EF2479,Los Reyes,04
catalogos_estaciones3161,EF2480,Huitzilzingo,04
catalogos_estaciones3162,EF2481,Tenango,04
catalogos_estaciones3163,EF2482,Ayapango,04
catalogos_estaciones3164,EF2483,Amecameca,04
catalogos_estaciones3165,EF2484,Tepetlixpa,04
catalogos_estaciones3166,EF2485,Nepopualco,04
catalogos_estaciones3167,EF2486,San Sebastián,04
catalogos_estaciones3168,EF2487,La Carada,04
catalogos_estaciones3169,EF2488,San Juan Texcalpan,04
catalogos_estaciones3170,EF2489,Atlatlahuacan,04
catalogos_estaciones3171,EF2490,Cuautla,04
catalogos_estaciones3172,EF2491,Espuela Marinera,04
catalogos_estaciones3173,EF2492,San Rafael,04
catalogos_estaciones3174,EF2493,Rio Panuco,04
catalogos_estaciones3175,EF2494,Pebernales,04
catalogos_estaciones3176,EF2495,Topila,04
catalogos_estaciones3177,EF2496,Agrarios,04
catalogos_estaciones3178,EF2497,Palacho,04
catalogos_estaciones3179,EF2498,Carbono,04
catalogos_estaciones3180,EF2499,Quebrache,04
catalogos_estaciones3181,EF2500,Lagartero,04
catalogos_estaciones3182,EF2501,Chapancal,04
catalogos_estaciones3183,EF2502,Cebadilla,04
catalogos_estaciones3184,EF2503,San Carlos,04
catalogos_estaciones3185,EF2504,La Puente,04
catalogos_estaciones3186,EF2505,Los Manantiales,04
catalogos_estaciones3187,EF2506,Tanceme,04
catalogos_estaciones3188,EF2507,Coronel Mascareñas,04
catalogos_estaciones3189,EF2508,Ozuluama,04
catalogos_estaciones3190,EF2509,Placetas,04
catalogos_estaciones3191,EF2510,Mincuini,04
catalogos_estaciones3192,EF2511,Magosal,04
catalogos_estaciones3193,EF2512,Berta,04
catalogos_estaciones3194,EF2513,Bernal Díaz,04
catalogos_estaciones3195,EF2514,Calzadas,04
catalogos_estaciones3196,EF2515,Horacio P. Sanchez,04
catalogos_estaciones3197,EF2516,Guazuntlan,04
catalogos_estaciones3198,EF2517,Higueras,04
catalogos_estaciones3199,EF2518,Chinameca,04
catalogos_estaciones3200,EF2519,Jaltipan,04
catalogos_estaciones3201,EF2520,Azufrera,04
catalogos_estaciones3202,EF2521,Texistepec,04
catalogos_estaciones3203,EF2522,Mina Mana,04
catalogos_estaciones3204,EF2523,Ojapa,04
catalogos_estaciones3205,EF2524,Correa,04
catalogos_estaciones3206,EF2525,Ololica,04
catalogos_estaciones3207,EF2526,Almagres,04
catalogos_estaciones3208,EF2527,El Azufre,04
catalogos_estaciones3209,EF2528,General Miguel Alemán,04
catalogos_estaciones3210,EF2529,Juile,04
catalogos_estaciones3211,EF2530,Medias Aguas,04
catalogos_estaciones3212,EF2531,Adolfo Ruiz Cortines,04
catalogos_estaciones3213,EF2532,Macaya,04
catalogos_estaciones3214,EF2533,Las Tres Gardenias,04
catalogos_estaciones3215,EF2534,Suchil,04
catalogos_estaciones3216,EF2535,Jesus Carranza,04
catalogos_estaciones3217,EF2536,Suchilapa,04
catalogos_estaciones3218,EF2537,Ubero,04
catalogos_estaciones3219,EF2538,Donaji,04
catalogos_estaciones3220,EF2539,Tolosita,04
catalogos_estaciones3221,EF2540,Paso de Buques,04
catalogos_estaciones3222,EF2541,Palomares,04
catalogos_estaciones3223,EF2542,Sarabia,04
catalogos_estaciones3224,EF2543,Bixidu,04
catalogos_estaciones3225,EF2544,Mogore,04
catalogos_estaciones3226,EF2545,Ives,04
catalogos_estaciones3227,EF2546,Matías Romero,04
catalogos_estaciones3228,EF2547,Niza Conejo,04
catalogos_estaciones3229,EF2548,Lagunas,04
catalogos_estaciones3230,EF2549,Almoloya,04
catalogos_estaciones3231,EF2550,Chivela,04
catalogos_estaciones3232,EF2551,Placa KM. Z-232,04
catalogos_estaciones3233,EF2552,Nizanda,04
catalogos_estaciones3234,EF2553,La Mata,04
catalogos_estaciones3235,EF2554,Ixtepec,04
catalogos_estaciones3236,EF2555,Comitancillo,04
catalogos_estaciones3237,EF2556,Guichibe,04
catalogos_estaciones3238,EF2557,Jordán,04
catalogos_estaciones3239,EF2558,Tehuantepec,04
catalogos_estaciones3240,EF2559,Reoloteca,04
catalogos_estaciones3241,EF2560,La Cantera,04
catalogos_estaciones3242,EF2561,Pearson,04
catalogos_estaciones3243,EF2562,Salina Cruz,04
catalogos_estaciones3244,EF2563,Guanomex,04
catalogos_estaciones3245,EF2564,Minatitlán,04
catalogos_estaciones3246,EF2565,Aguaruto,04
catalogos_estaciones3247,EF2566,Booster,04
catalogos_estaciones3248,EF2567,Cerro Jardín,04
catalogos_estaciones3249,EF2568,Cerro La Cruz,04
catalogos_estaciones3250,EF2569,Derramadero,04
catalogos_estaciones3251,EF2570,El Cayacal,04
catalogos_estaciones3252,EF2571,Empalme De Orendain,04
catalogos_estaciones3253,EF2572,Escape KM Q 406,04
catalogos_estaciones3254,EF2573,Ferroservicios,04
catalogos_estaciones3255,EF2574,Hercules,04
catalogos_estaciones3256,EF2575,Hidalgo Tilh,04
catalogos_estaciones3257,EF2576,Ing. Antonio Gutierrez,04
catalogos_estaciones3258,EF2577,Interpuerto,04
catalogos_estaciones3259,EF2578,KM T 585,04
catalogos_estaciones3260,EF2579,KM B170,04
catalogos_estaciones3261,EF2580,Las Flores,04
catalogos_estaciones3262,EF2581,Lition,04
catalogos_estaciones3263,EF2582,Logistik,04
catalogos_estaciones3264,EF2583,Melchor Ocampo,04
catalogos_estaciones3265,EF2584,Montana,04
catalogos_estaciones3266,EF2585,Nuevo Carnero,04
catalogos_estaciones3267,EF2586,Penuelas,04
catalogos_estaciones3268,EF2587,Placa Km 730,04
catalogos_estaciones3269,EF2588,Poxila,04
catalogos_estaciones3270,EF2589,Prieto,04
catalogos_estaciones3271,EF2590,San Francisco De Los Romo,04
catalogos_estaciones3272,EF2591,Texcoco,04
catalogos_estaciones3273,EF2592,Tlacote,04
catalogos_estaciones3274,EF2593,Topo Grande,04
catalogos_estaciones3275,EF2594,Vanegas,04
catalogos_estaciones3276,EF2595,Viscosa,04
catalogos_estaciones3277,EF2596,Yevavito,04
catalogos_estaciones3278,EF2597,Bachigualato,04
catalogos_estaciones3279,EF2598,Barrientos,04
catalogos_estaciones3280,EF2599,Empacadora,04
catalogos_estaciones3281,EF2600,Gasera Km 8,04
catalogos_estaciones3282,EF2601,Hormigas,04
catalogos_estaciones3283,EF2602,Kimberly Ramos,04
catalogos_estaciones3284,EF2603,LC Logistica GPS,04
catalogos_estaciones3285,EF2604,Valladolid,04
catalogos_estaciones3286,EF2605,Valle Redondo,04
catalogos_estaciones3287,EF2606,Zacapu,04
catalogos_estaciones3288,EF2607,Extranjera,04
